image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472139955.jpg,Mindset - Updated Edition,Carol Dweck,Paperback,4.0,8.60,$,13.9,9781472139955,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000002.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9522/9780952256403.jpg,Toe by Toe,Keda Cowling,Paperback,4.0,35.65,$,,9780952256403,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000003.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780226583.jpg,I Am Malala,Malala Yousafzai,Paperback,4.0,8.25,$,11.4,9781780226583,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000004.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5235/9781523506897.jpg,The Montessori Toddler,Simone Davies,Paperback,4.5,14.41,$,17.95,9781523506897,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000005.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780338378.jpg,The Whole-Brain Child,Tina Payne Bryson,Paperback,4.0,11.23,$,17.0,9781780338378,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000006.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4156/9780415690157.jpg,Visible Learning for Teachers,John Hattie,Paperback,4.0,36.16,$,37.1,9780415690157,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000007.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091906351.jpg,How to Win Friends and Influence People,Dale Carnegie,Paperback,4.0,7.06,$,10.73,9780091906351,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000008.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784703936.jpg,Homo Deus,Yuval Noah Harari,Paperback,4.5,12.9,$,,9781784703936,Technology-Engineering,dataset/Technology-Engineering/0000001.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007420124.jpg,The Art of War,Sun Tzu,Paperback,4.0,3.03,$,3.11,9780007420124,Technology-Engineering,dataset/Technology-Engineering/0000002.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753557525.jpg,Elon Musk,Ashlee Vance,Paperback,4.0,7.61,$,7.8,9780753557525,Technology-Engineering,dataset/Technology-Engineering/0000003.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509868087.jpg,Bad Blood,John Carreyrou,Paperback,4.5,8.4,$,12.4,9781509868087,Technology-Engineering,dataset/Technology-Engineering/0000004.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3936/9780393609394.jpg,Astrophysics for People in a Hurry,Neil Degrasse Tyson,Hardback,4.0,13.37,$,17.0,9780393609394,Technology-Engineering,dataset/Technology-Engineering/0000005.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091922344.jpg,Ottolenghi: The Cookbook,Yotam Ottolenghi,Hardback,4.5,29.7,$,31.99,9780091922344,Technology-Engineering,dataset/Technology-Engineering/0000006.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579657185.jpg,The Noma Guide to Fermentation (Foundations of Flavor),René Redzepi,Hardback,4.5,25.75,$,35.95,9781579657185,Technology-Engineering,dataset/Technology-Engineering/0000007.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5457/9780545703307.jpg,Lego Chain Reactions,Pat Murphy,Mixed media product,4.0,12.99,$,17.0,9780545703307,Technology-Engineering,dataset/Technology-Engineering/0000008.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8532/9781853261589.jpg,The Little Prince,Antoine de Saint-Exupery,Paperback,4.5,3.19,$,,9781853261589,Teen-Young-Adult,dataset/Teen-Young-Adult/0000001.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751565355.jpg,Harry Potter and the Cursed Child - Parts I & II,J. K. Rowling,Hardback,3.5,15.43,$,26.3,9780751565355,Teen-Young-Adult,dataset/Teen-Young-Adult/0000002.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552565974.jpg,Wonder,R. J. Palacio,Paperback,4.5,8.32,$,8.8,9780552565974,Teen-Young-Adult,dataset/Teen-Young-Adult/0000003.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141340555.jpg,Roald Dahl's Marvellous Joke Book,Roald Dahl,Paperback,4.0,5.84,$,6.2,9780141340555,Teen-Young-Adult,dataset/Teen-Young-Adult/0000004.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7805/9781780552491.jpg,Brain Games For Clever Kids,Gareth Moore,Paperback,4.0,4.5,$,6.2,9781780552491,Teen-Young-Adult,dataset/Teen-Young-Adult/0000005.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408845646.jpg,Harry Potter and the Philosopher's Stone,J. K. Rowling,Hardback,4.5,30.91,$,38.6,9781408845646,Teen-Young-Adult,dataset/Teen-Young-Adult/0000006.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408708989.jpg,Fantastic Beasts and Where to Find Them,J. K. Rowling,Hardback,4.5,11.05,$,21.5,9781408708989,Teen-Young-Adult,dataset/Teen-Young-Adult/0000007.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4390/9780439023528.jpg,The Hunger Games,Suzanne Collins,Paperback,4.5,10.96,$,12.9,9780439023528,Teen-Young-Adult,dataset/Teen-Young-Adult/0000008.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9084/9781908402479.jpg,Bradshaw's Continental Railway Guide full edition,,Hardback,4.0,26.51,$,30.9,9781908402479,Transport,dataset/Transport/0000001.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9084/9781908402486.jpg,Bradshaw's Handbook,George Bradshaw,Hardback,4.0,18.05,$,30.9,9781908402486,Transport,dataset/Transport/0000002.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8412/9781841210803.jpg,Awesome Engines,Margaret Mayo,Paperback,4.0,7.07,$,8.8,9781841210803,Transport,dataset/Transport/0000003.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9084/9781908402028.jpg,Bradshaw's Handbook,George Bradshaw,Hardback,4.0,11.58,$,12.4,9781908402028,Transport,dataset/Transport/0000004.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1400/9780140054101.jpg,Jupiter's Travels,Ted Simon,Paperback,4.0,10.33,$,12.9,9780140054101,Transport,dataset/Transport/0000005.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8412/9781841212722.jpg,Awesome Engines: Emergency!,Margaret Mayo,Paperback,4.0,7.0,$,8.8,9781841212722,Transport,dataset/Transport/0000006.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845295530.jpg,A Brief History of the Age of Steam,Thomas Crump,Paperback,3.5,5.52,$,11.4,9781845295530,Transport,dataset/Transport/0000007.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8647/9781864711349.jpg,Batavia,Peter Fitzsimons,Paperback,4.0,26.57,$,29.3,9781864711349,Transport,dataset/Transport/0000008.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241283912.jpg,The Little Book of Hygge,Meik Wiking,Hardback,3.5,11.61,$,11.99,9780241283912,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000001.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747585664.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Paperback,3.5,8.86,$,11.4,9780747585664,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000002.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250038821.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,21.46,$,30.4,9781250038821,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000003.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861978776.jpg,Born to Run,Christopher McDougall,Paperback,4.5,9.05,$,12.4,9781861978776,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000004.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405930994.jpg,Lion,Saroo Brierley,Paperback,4.0,8.85,$,10.8,9781405930994,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000005.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330351690.jpg,Into the Wild,Jon Krakauer,Paperback,4.0,7.07,$,11.4,9780330351690,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000006.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405937184.jpg,The Salt Path,Raynor Winn,Paperback,4.0,9.53,$,12.9,9781405937184,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000007.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782390626.jpg,Wild,Cheryl Strayed,Paperback,4.0,8.79,$,9.5,9781782390626,Travel-Holiday-Guides,dataset/Travel-Holiday-Guides/0000008.jpg
